price,bedrooms,bathrooms,sqft_living,grade,prop_crime_rate_per_1k
553000.0,2.0,1.0,900.0,7.0,40.96612858585189
595000.0,3.0,2.0,1480.0,7.0,40.96612858585189
726500.0,4.0,2.5,2180.0,8.0,40.96612858585189
995000.0,3.0,2.5,2460.0,10.0,40.96612858585189
427550.0,2.0,1.0,880.0,7.0,40.96612858585189
587100.0,3.0,2.25,1670.0,8.0,40.96612858585189
306950.0,1.0,1.0,730.0,5.0,40.96612858585189
603500.0,3.0,1.75,2140.0,7.0,40.96612858585189
490000.0,3.0,1.0,1180.0,7.0,40.96612858585189
510000.0,3.0,1.75,1370.0,8.0,40.96612858585189
625000.0,3.0,1.75,1780.0,7.0,40.96612858585189
575000.0,3.0,2.0,2150.0,8.0,40.96612858585189
898500.0,4.0,2.75,2890.0,8.0,40.96612858585189
825000.0,4.0,2.5,2560.0,8.0,40.96612858585189
412000.0,2.0,1.0,1260.0,6.0,40.96612858585189
410000.0,2.0,1.0,1480.0,7.0,40.96612858585189
778100.0,2.0,1.0,1480.0,7.0,40.96612858585189
612500.0,4.0,2.0,2060.0,7.0,40.96612858585189
551000.0,4.0,1.5,1470.0,7.0,40.96612858585189
490000.0,3.0,2.25,1470.0,8.0,40.96612858585189
600000.0,2.0,1.0,1410.0,7.0,40.96612858585189
591500.0,4.0,2.5,1690.0,7.0,40.96612858585189
300000.0,3.0,2.0,1260.0,7.0,40.96612858585189
320000.0,2.0,1.0,820.0,6.0,40.96612858585189
497000.0,3.0,2.5,1220.0,8.0,40.96612858585189
402000.0,4.0,2.25,2000.0,7.0,40.96612858585189
540000.0,3.0,1.75,1610.0,7.0,40.96612858585189
620000.0,3.0,1.5,1620.0,8.0,40.96612858585189
790000.0,3.0,2.5,2600.0,9.0,40.96612858585189
430000.0,2.0,1.0,1050.0,7.0,40.96612858585189
450000.0,3.0,1.0,1290.0,6.0,40.96612858585189
450000.0,2.0,1.0,910.0,6.0,40.96612858585189
514950.0,3.0,2.25,1310.0,8.0,40.96612858585189
750000.0,4.0,2.75,2640.0,7.0,40.96612858585189
485000.0,2.0,1.0,1130.0,7.0,40.96612858585189
720000.0,4.0,2.25,2530.0,8.0,40.96612858585189
1280000.0,4.0,2.0,2850.0,10.0,40.96612858585189
396000.0,1.0,1.0,630.0,5.0,40.96612858585189
437500.0,3.0,2.0,1490.0,6.0,40.96612858585189
533000.0,4.0,1.0,1550.0,7.0,40.96612858585189
465000.0,3.0,2.5,1600.0,8.0,40.96612858585189
579500.0,3.0,1.75,1250.0,7.0,40.96612858585189
466500.0,3.0,1.0,1430.0,7.0,40.96612858585189
505000.0,2.0,1.0,1070.0,7.0,40.96612858585189
535000.0,4.0,1.0,1920.0,7.0,40.96612858585189
440000.0,2.0,1.5,1080.0,6.0,40.96612858585189
524000.0,3.0,2.25,2140.0,8.0,40.96612858585189
520000.0,3.0,1.75,1280.0,7.0,40.96612858585189
581000.0,2.0,1.0,1170.0,7.0,40.96612858585189
808000.0,3.0,2.5,2550.0,8.0,40.96612858585189
695000.0,4.0,1.75,2390.0,8.0,40.96612858585189
750000.0,3.0,1.75,2280.0,8.0,40.96612858585189
425000.0,2.0,1.0,1250.0,6.0,40.96612858585189
495000.0,3.0,2.0,1340.0,7.0,40.96612858585189
660000.0,4.0,1.5,1960.0,7.0,40.96612858585189
1330000.0,4.0,3.0,3370.0,10.0,40.96612858585189
555000.0,2.0,1.0,1550.0,7.0,40.96612858585189
585000.0,3.0,1.5,1810.0,8.0,40.96612858585189
709000.0,4.0,1.75,2170.0,7.0,40.96612858585189
495000.0,2.0,2.0,1540.0,7.0,40.96612858585189
715500.0,3.0,2.25,2410.0,8.0,40.96612858585189
435000.0,3.0,1.0,1180.0,7.0,40.96612858585189
656000.0,4.0,1.75,1440.0,8.0,40.96612858585189
500000.0,3.0,1.0,1220.0,7.0,40.96612858585189
599950.0,3.0,3.25,1830.0,8.0,40.96612858585189
1020000.0,6.0,2.25,2550.0,7.0,40.96612858585189
375000.0,3.0,2.5,1330.0,8.0,40.96612858585189
489900.0,3.0,1.0,1680.0,7.0,40.96612858585189
470000.0,3.0,1.0,1400.0,7.0,40.96612858585189
865000.0,6.0,2.75,3500.0,8.0,40.96612858585189
1050000.0,3.0,2.25,2930.0,9.0,40.96612858585189
445000.0,2.0,1.0,840.0,7.0,40.96612858585189
490000.0,4.0,2.25,2020.0,7.0,40.96612858585189
615000.0,2.0,1.5,1210.0,6.0,40.96612858585189
505000.0,2.0,1.0,1020.0,7.0,40.96612858585189
460000.0,2.0,1.5,1790.0,8.0,40.96612858585189
675000.0,3.0,1.5,1460.0,7.0,40.96612858585189
635200.0,4.0,1.75,1640.0,7.0,40.96612858585189
717000.0,3.0,1.0,1150.0,8.0,40.96612858585189
900000.0,3.0,2.5,2260.0,8.0,40.96612858585189
650000.0,4.0,2.75,1910.0,7.0,40.96612858585189
1370000.0,2.0,2.25,2460.0,9.0,40.96612858585189
410000.0,4.0,2.0,1900.0,6.0,40.96612858585189
635000.0,5.0,2.75,2620.0,7.0,40.96612858585189
391000.0,2.0,1.0,890.0,6.0,40.96612858585189
527700.0,2.0,2.25,1330.0,8.0,40.96612858585189
717000.0,3.0,1.5,1310.0,7.0,40.96612858585189
520000.0,2.0,1.0,1120.0,7.0,40.96612858585189
571000.0,4.0,1.0,1350.0,8.0,40.96612858585189
900000.0,4.0,2.75,3950.0,10.0,40.96612858585189
439950.0,2.0,1.75,1210.0,7.0,40.96612858585189
550000.0,3.0,2.0,1390.0,7.0,40.96612858585189
398000.0,4.0,1.0,1420.0,7.0,40.96612858585189
450000.0,4.0,1.75,2160.0,8.0,40.96612858585189
570000.0,3.0,1.0,1700.0,6.0,40.96612858585189
823000.0,5.0,1.75,2640.0,7.0,40.96612858585189
624000.0,3.0,1.75,1510.0,7.0,40.96612858585189
643002.0,3.0,2.5,1770.0,7.0,40.96612858585189
575000.0,4.0,2.0,1650.0,7.0,40.96612858585189
815000.0,4.0,2.75,2620.0,8.0,40.96612858585189
530000.0,3.0,1.75,1550.0,7.0,40.96612858585189
375950.0,3.0,1.75,1480.0,6.0,40.96612858585189
445000.0,3.0,1.0,1260.0,7.0,40.96612858585189
265000.0,2.0,1.0,910.0,5.0,40.96612858585189
676000.0,3.0,2.5,2240.0,7.0,40.96612858585189
390000.0,2.0,1.0,860.0,7.0,40.96612858585189
425000.0,2.0,1.0,790.0,7.0,40.96612858585189
575000.0,2.0,1.0,1230.0,7.0,40.96612858585189
550000.0,3.0,1.0,1630.0,8.0,40.96612858585189
415000.0,1.0,1.0,700.0,6.0,40.96612858585189
626000.0,3.0,1.0,1040.0,7.0,40.96612858585189
490000.0,3.0,3.0,1730.0,7.0,40.96612858585189
635000.0,3.0,1.75,1480.0,7.0,40.96612858585189
413252.0,3.0,0.75,1110.0,7.0,40.96612858585189
365000.0,2.0,1.0,770.0,6.0,40.96612858585189
556000.0,3.0,1.0,1800.0,7.0,40.96612858585189
402000.0,2.0,1.0,710.0,7.0,40.96612858585189
510000.0,3.0,3.0,1320.0,8.0,40.96612858585189
520000.0,2.0,1.0,950.0,6.0,40.96612858585189
950000.0,6.0,1.0,2330.0,7.0,40.96612858585189
626000.0,4.0,2.5,2570.0,8.0,40.96612858585189
641000.0,3.0,1.75,1620.0,7.0,40.96612858585189
350000.0,3.0,1.0,1680.0,7.0,40.96612858585189
667000.0,3.0,1.75,1770.0,8.0,40.96612858585189
610000.0,4.0,1.0,1390.0,7.0,40.96612858585189
415000.0,3.0,2.5,1060.0,8.0,40.96612858585189
545000.0,3.0,2.5,1530.0,7.0,40.96612858585189
634950.0,3.0,3.0,2180.0,8.0,40.96612858585189
455000.0,2.0,1.0,830.0,6.0,40.96612858585189
477000.0,3.0,1.0,960.0,7.0,40.96612858585189
585000.0,3.0,1.5,1670.0,7.0,40.96612858585189
542000.0,4.0,2.5,2020.0,7.0,40.96612858585189
592000.0,3.0,1.75,1560.0,8.0,40.96612858585189
475000.0,3.0,1.75,1520.0,6.0,40.96612858585189
466950.0,3.0,1.0,1360.0,7.0,40.96612858585189
425000.0,2.0,1.0,1040.0,7.0,40.96612858585189
626000.0,3.0,1.75,2430.0,7.0,40.96612858585189
622000.0,4.0,1.75,2680.0,8.0,40.96612858585189
535610.0,3.0,1.0,1610.0,7.0,40.96612858585189
734000.0,4.0,2.25,2530.0,7.0,40.96612858585189
275000.0,2.0,1.0,910.0,6.0,40.96612858585189
450000.0,2.0,1.0,1030.0,7.0,40.96612858585189
1100000.0,4.0,3.5,2760.0,9.0,40.96612858585189
712000.0,3.0,2.0,1700.0,7.0,40.96612858585189
460000.0,2.0,2.0,1080.0,6.0,40.96612858585189
549010.0,2.0,1.75,1560.0,7.0,40.96612858585189
620000.0,3.0,1.75,2040.0,8.0,40.96612858585189
335000.0,1.0,1.0,720.0,6.0,40.96612858585189
760000.0,3.0,2.0,1810.0,7.0,40.96612858585189
999000.0,5.0,3.5,2810.0,9.0,40.96612858585189
465000.0,3.0,1.0,800.0,6.0,40.96612858585189
595000.0,4.0,1.75,2000.0,7.0,40.96612858585189
685000.0,4.0,2.75,1660.0,7.0,40.96612858585189
557000.0,2.0,1.5,1450.0,7.0,40.96612858585189
525000.0,3.0,1.5,1940.0,7.0,40.96612858585189
850000.0,6.0,3.5,2820.0,8.0,40.96612858585189
481450.0,3.0,2.0,1410.0,7.0,40.96612858585189
524500.0,3.0,1.5,1580.0,8.0,40.96612858585189
530000.0,4.0,2.5,2000.0,7.0,40.96612858585189
554000.0,3.0,2.0,1760.0,7.0,40.96612858585189
452000.0,3.0,1.5,1250.0,7.0,40.96612858585189
865000.0,4.0,2.5,2520.0,8.0,40.96612858585189
710000.0,3.0,1.75,2430.0,7.0,40.96612858585189
989000.0,5.0,3.5,3280.0,9.0,40.96612858585189
555950.0,2.0,1.0,1220.0,7.0,40.96612858585189
499000.0,3.0,1.75,1840.0,7.0,40.96612858585189
690000.0,4.0,2.0,1760.0,8.0,40.96612858585189
528000.0,2.0,1.0,1260.0,7.0,40.96612858585189
471000.0,2.0,1.0,840.0,7.0,40.96612858585189
545000.0,2.0,2.0,1430.0,7.0,40.96612858585189
715000.0,3.0,1.75,1650.0,7.0,40.96612858585189
392500.0,3.0,3.25,1600.0,8.0,40.96612858585189
552000.0,3.0,1.0,1120.0,7.0,40.96612858585189
696950.0,4.0,2.75,2450.0,7.0,40.96612858585189
470000.0,2.0,1.75,1520.0,7.0,40.96612858585189
825000.0,4.0,3.0,2910.0,8.0,40.96612858585189
276000.0,1.0,0.75,370.0,5.0,40.96612858585189
650000.0,3.0,2.5,2350.0,7.0,40.96612858585189
400000.0,2.0,1.0,980.0,6.0,40.96612858585189
724000.0,2.0,1.0,1560.0,7.0,40.96612858585189
727160.0,7.0,3.75,2310.0,8.0,40.96612858585189
519000.0,3.0,1.75,2000.0,7.0,40.96612858585189
375000.0,3.0,1.0,1200.0,6.0,40.96612858585189
510250.0,3.0,1.75,1400.0,7.0,40.96612858585189
652600.0,4.0,2.5,2220.0,8.0,40.96612858585189
532000.0,3.0,1.0,1110.0,7.0,40.96612858585189
750000.0,3.0,1.75,2610.0,8.0,40.96612858585189
1220000.0,4.0,2.0,3090.0,8.0,40.96612858585189
370000.0,2.0,1.0,860.0,7.0,40.96612858585189
465000.0,3.0,1.0,1580.0,6.0,40.96612858585189
960000.0,4.0,2.25,2410.0,9.0,40.96612858585189
614306.0,2.0,2.25,2210.0,8.0,40.96612858585189
646000.0,4.0,2.5,2310.0,8.0,40.96612858585189
1060000.0,4.0,2.75,4510.0,8.0,40.96612858585189
449950.0,3.0,1.75,1470.0,7.0,40.96612858585189
367000.0,2.0,1.0,700.0,7.0,40.96612858585189
742500.0,2.0,3.0,2020.0,8.0,40.96612858585189
830005.0,4.0,3.75,3610.0,11.0,40.96612858585189
544000.0,3.0,2.5,1460.0,8.0,40.96612858585189
680000.0,4.0,1.0,1660.0,7.0,40.96612858585189
635000.0,3.0,1.75,1530.0,7.0,40.96612858585189
396000.0,4.0,1.0,1040.0,6.0,40.96612858585189
772000.0,4.0,2.5,2110.0,8.0,40.96612858585189
763000.0,4.0,1.75,1850.0,8.0,40.96612858585189
1190000.0,7.0,3.5,3890.0,9.0,40.96612858585189
545000.0,3.0,1.75,1400.0,7.0,40.96612858585189
457000.0,3.0,1.0,1170.0,7.0,40.96612858585189
585000.0,2.0,1.0,1770.0,6.0,40.96612858585189
607500.0,3.0,1.5,1800.0,7.0,40.96612858585189
505000.0,2.0,1.0,1250.0,7.0,40.96612858585189
1300000.0,4.0,2.5,3110.0,11.0,40.96612858585189
333000.0,2.0,1.0,720.0,6.0,40.96612858585189
460000.0,2.0,1.0,850.0,7.0,40.96612858585189
566000.0,4.0,1.75,2440.0,8.0,40.96612858585189
125000.0,3.0,1.0,1230.0,6.0,40.96612858585189
520000.0,2.0,1.5,1840.0,8.0,40.96612858585189
415000.0,2.0,1.0,1460.0,6.0,40.96612858585189
409000.0,2.0,1.75,1480.0,6.0,40.96612858585189
469000.0,3.0,1.75,1680.0,7.0,40.96612858585189
450500.0,2.0,1.0,1330.0,7.0,40.96612858585189
735000.0,4.0,2.5,2470.0,8.0,40.96612858585189
580000.0,3.0,1.75,1970.0,7.0,40.96612858585189
580000.0,7.0,2.75,2310.0,6.0,40.96612858585189
290000.0,1.0,1.0,550.0,6.0,40.96612858585189
416000.0,2.0,1.0,880.0,6.0,40.96612858585189
715000.0,4.0,2.5,1860.0,7.0,40.96612858585189
645500.0,2.0,1.0,1890.0,7.0,40.96612858585189
570000.0,3.0,2.0,1270.0,7.0,40.96612858585189
395350.0,2.0,1.0,1060.0,6.0,40.96612858585189
350000.0,2.0,1.0,800.0,6.0,40.96612858585189
635000.0,3.0,1.5,2240.0,7.0,40.96612858585189
585000.0,3.0,2.0,1670.0,8.0,40.96612858585189
845000.0,3.0,2.0,2540.0,9.0,40.96612858585189
535000.0,2.0,1.5,1940.0,7.0,40.96612858585189
749000.0,3.0,1.0,1580.0,7.0,40.96612858585189
477000.0,3.0,2.5,1350.0,8.0,40.96612858585189
600000.0,3.0,1.0,1440.0,8.0,40.96612858585189
559000.0,3.0,1.5,2070.0,7.0,40.96612858585189
399900.0,3.0,1.0,860.0,7.0,40.96612858585189
969950.0,3.0,2.5,2830.0,10.0,40.96612858585189
500000.0,2.0,1.0,1510.0,6.0,40.96612858585189
580000.0,3.0,1.75,1570.0,8.0,40.96612858585189
449000.0,3.0,2.5,1810.0,8.0,40.96612858585189
515000.0,3.0,2.5,1820.0,7.0,40.96612858585189
280000.0,1.0,1.0,690.0,6.0,40.96612858585189
900000.0,6.0,3.0,2620.0,7.0,40.96612858585189
415000.0,2.0,1.0,760.0,7.0,40.96612858585189
625000.0,4.0,1.0,1600.0,7.0,40.96612858585189
518000.0,3.0,2.5,1680.0,8.0,40.96612858585189
549900.0,3.0,1.5,1380.0,7.0,40.96612858585189
530100.0,3.0,1.0,1540.0,7.0,40.96612858585189
545000.0,4.0,2.0,1700.0,6.0,40.96612858585189
350500.0,2.0,2.5,1290.0,8.0,40.96612858585189
630000.0,4.0,2.0,1610.0,7.0,40.96612858585189
490000.0,3.0,1.0,920.0,6.0,40.96612858585189
490000.0,2.0,1.0,1160.0,8.0,40.96612858585189
380000.0,2.0,1.0,1000.0,6.0,40.96612858585189
480000.0,3.0,1.75,1680.0,7.0,40.96612858585189
543000.0,2.0,1.0,1070.0,7.0,40.96612858585189
481000.0,2.0,1.0,1620.0,7.0,40.96612858585189
405000.0,2.0,1.0,800.0,6.0,40.96612858585189
959000.0,3.0,2.5,2830.0,10.0,40.96612858585189
866800.0,4.0,3.5,2970.0,9.0,40.96612858585189
455000.0,2.0,1.5,1090.0,7.0,40.96612858585189
811000.0,3.0,3.0,2470.0,8.0,40.96612858585189
695000.0,3.0,3.25,3080.0,8.0,40.96612858585189
539950.0,3.0,2.5,1330.0,8.0,40.96612858585189
555000.0,4.0,1.75,2320.0,7.0,40.96612858585189
655000.0,1.0,1.0,1660.0,7.0,40.96612858585189
435000.0,2.0,1.0,750.0,7.0,40.96612858585189
812000.0,4.0,2.5,2270.0,9.0,40.96612858585189
345000.0,2.0,1.0,1080.0,7.0,40.96612858585189
874950.0,2.0,1.0,1080.0,7.0,40.96612858585189
535000.0,4.0,1.75,1420.0,7.0,40.96612858585189
485000.0,4.0,1.75,1260.0,7.0,40.96612858585189
750000.0,4.0,2.0,2640.0,7.0,40.96612858585189
771000.0,4.0,2.0,2220.0,7.0,40.96612858585189
488000.0,3.0,2.5,1590.0,7.0,40.96612858585189
465000.0,3.0,1.0,910.0,7.0,40.96612858585189
510000.0,5.0,2.0,2740.0,7.0,40.96612858585189
400000.0,3.0,1.0,900.0,7.0,40.96612858585189
724950.0,4.0,1.75,1960.0,8.0,40.96612858585189
575000.0,3.0,2.25,2400.0,7.0,40.96612858585189
400000.0,3.0,1.0,1100.0,7.0,40.96612858585189
663000.0,3.0,2.0,1480.0,7.0,40.96612858585189
1060000.0,5.0,3.25,3230.0,9.0,40.96612858585189
320000.0,3.0,2.25,998.0,7.0,40.96612858585189
425000.0,2.0,2.5,1340.0,8.0,40.96612858585189
979000.0,3.0,2.5,2690.0,10.0,40.96612858585189
631625.0,4.0,2.5,2440.0,9.0,40.96612858585189
649950.0,4.0,3.5,2440.0,8.0,40.96612858585189
566950.0,3.0,3.0,1730.0,8.0,40.96612858585189
1280000.0,4.0,3.25,3080.0,9.0,40.96612858585189
475000.0,3.0,2.25,1380.0,8.0,40.96612858585189
329900.0,2.0,2.5,980.0,8.0,40.96612858585189
919204.0,4.0,3.5,3760.0,9.0,40.96612858585189
457000.0,2.0,2.5,1380.0,8.0,40.96612858585189
767450.0,3.0,2.0,1630.0,10.0,40.96612858585189
399950.0,3.0,2.25,1360.0,8.0,40.96612858585189
437000.0,3.0,3.0,1460.0,8.0,40.96612858585189
870000.0,4.0,3.5,2780.0,8.0,40.96612858585189
499000.0,3.0,2.5,1460.0,8.0,40.96612858585189
460000.0,3.0,3.5,1600.0,8.0,40.96612858585189
825000.0,3.0,3.5,2670.0,9.0,40.96612858585189
855000.0,4.0,3.25,2630.0,10.0,40.96612858585189
457000.0,3.0,2.5,1220.0,8.0,40.96612858585189
732000.0,3.0,2.5,1960.0,8.0,40.96612858585189
560000.0,3.0,3.25,1530.0,8.0,40.96612858585189
545000.0,2.0,1.25,1240.0,8.0,40.96612858585189
1080000.0,5.0,3.5,3740.0,9.0,40.96612858585189
469000.0,3.0,2.25,1440.0,7.0,40.96612858585189
765000.0,4.0,2.25,2030.0,9.0,40.96612858585189
577450.0,3.0,3.0,1730.0,8.0,40.96612858585189
334900.0,2.0,2.5,980.0,8.0,40.96612858585189
677790.0,6.0,3.0,2800.0,8.0,40.96612858585189
487000.0,2.0,1.5,1160.0,8.0,40.96612858585189
474950.0,3.0,3.0,1530.0,8.0,40.96612858585189
700000.0,3.0,2.5,2050.0,9.0,40.96612858585189
468500.0,3.0,2.5,1350.0,8.0,40.96612858585189
427005.0,3.0,3.0,1460.0,8.0,40.96612858585189
461100.0,2.0,2.25,1210.0,8.0,40.96612858585189
579950.0,3.0,2.5,1810.0,7.0,40.96612858585189
930000.0,3.0,2.25,2890.0,9.0,40.96612858585189
305000.0,2.0,2.25,1000.0,8.0,40.96612858585189
650000.0,4.0,2.5,2210.0,9.0,40.96612858585189
407500.0,3.0,3.5,1522.0,8.0,40.96612858585189
352500.0,2.0,2.5,980.0,8.0,40.96612858585189
324000.0,3.0,2.25,998.0,7.0,40.96612858585189
329000.0,2.0,2.5,980.0,8.0,40.96612858585189
490000.0,3.0,2.25,1500.0,8.0,40.96612858585189
414500.0,2.0,1.5,1210.0,8.0,40.96612858585189
920000.0,5.0,2.25,2730.0,8.0,57.19613146463404
885000.0,4.0,2.5,2830.0,9.0,57.19613146463404
625504.0,3.0,2.25,1270.0,8.0,57.19613146463404
550700.0,2.0,1.0,1010.0,6.0,57.19613146463404
880000.0,4.0,3.5,2800.0,9.0,57.19613146463404
641000.0,2.0,1.0,1420.0,8.0,57.19613146463404
671500.0,5.0,2.75,2160.0,7.0,57.19613146463404
542000.0,2.0,1.0,890.0,7.0,57.19613146463404
530000.0,3.0,1.75,1320.0,7.0,57.19613146463404
495000.0,3.0,1.0,990.0,6.0,57.19613146463404
1250000.0,4.0,3.25,3160.0,9.0,57.19613146463404
1300000.0,3.0,3.25,3400.0,9.0,57.19613146463404
664000.0,4.0,2.0,1530.0,7.0,57.19613146463404
720000.0,3.0,1.75,2040.0,7.0,57.19613146463404
553500.0,2.0,1.0,850.0,7.0,57.19613146463404
700000.0,4.0,2.0,1830.0,8.0,57.19613146463404
716500.0,3.0,1.75,1930.0,9.0,57.19613146463404
900000.0,4.0,2.5,2660.0,8.0,57.19613146463404
2540000.0,4.0,3.0,3710.0,10.0,57.19613146463404
450000.0,4.0,1.75,1640.0,7.0,57.19613146463404
512000.0,2.0,2.0,1270.0,6.0,57.19613146463404
490000.0,2.0,1.0,950.0,6.0,57.19613146463404
2530000.0,4.0,4.25,5040.0,10.0,57.19613146463404
1740000.0,4.0,2.25,3040.0,9.0,57.19613146463404
580000.0,5.0,2.0,2060.0,7.0,57.19613146463404
1320000.0,3.0,3.25,3440.0,9.0,57.19613146463404
763101.0,3.0,1.75,1990.0,7.0,57.19613146463404
1130000.0,4.0,3.0,3180.0,9.0,57.19613146463404
635000.0,3.0,1.75,1210.0,8.0,57.19613146463404
556000.0,3.0,1.75,1590.0,7.0,57.19613146463404
527000.0,2.0,1.75,1640.0,7.0,57.19613146463404
672324.0,2.0,1.75,1600.0,8.0,57.19613146463404
417000.0,2.0,1.75,1090.0,7.0,57.19613146463404
554663.0,3.0,2.0,1230.0,7.0,57.19613146463404
1740000.0,4.0,3.75,3300.0,10.0,57.19613146463404
810000.0,3.0,2.0,2390.0,7.0,57.19613146463404
889000.0,4.0,2.5,2570.0,8.0,57.19613146463404
395000.0,2.0,1.0,1100.0,7.0,57.19613146463404
770000.0,3.0,1.75,1900.0,8.0,57.19613146463404
565000.0,3.0,1.5,1540.0,7.0,57.19613146463404
790000.0,3.0,1.75,2050.0,8.0,57.19613146463404
1600000.0,4.0,2.75,3680.0,9.0,57.19613146463404
1290000.0,4.0,2.5,3240.0,10.0,57.19613146463404
593500.0,3.0,1.0,1370.0,8.0,57.19613146463404
1400000.0,4.0,2.5,2920.0,8.0,57.19613146463404
562000.0,4.0,1.75,2060.0,7.0,57.19613146463404
458000.0,4.0,1.5,1550.0,7.0,57.19613146463404
501000.0,3.0,1.0,1160.0,8.0,57.19613146463404
618000.0,4.0,1.0,1260.0,7.0,57.19613146463404
603000.0,3.0,1.0,1790.0,7.0,57.19613146463404
1130000.0,4.0,1.75,2370.0,9.0,57.19613146463404
1000000.0,5.0,2.75,1510.0,7.0,57.19613146463404
1200000.0,5.0,2.75,2910.0,8.0,57.19613146463404
1300000.0,4.0,2.5,3070.0,8.0,57.19613146463404
610000.0,3.0,1.0,1000.0,8.0,57.19613146463404
469000.0,2.0,1.0,1120.0,6.0,57.19613146463404
530000.0,5.0,1.75,1570.0,7.0,57.19613146463404
530000.0,3.0,2.25,1264.0,8.0,57.19613146463404
625000.0,4.0,2.0,1760.0,7.0,57.19613146463404
1620000.0,3.0,2.5,3490.0,9.0,57.19613146463404
525000.0,5.0,1.0,1280.0,7.0,57.19613146463404
575000.0,3.0,2.0,2168.0,8.0,57.19613146463404
1280000.0,9.0,4.5,3650.0,8.0,57.19613146463404
1240000.0,5.0,3.0,2830.0,9.0,57.19613146463404
848000.0,5.0,1.75,2290.0,7.0,57.19613146463404
670000.0,3.0,2.5,1680.0,9.0,57.19613146463404
565000.0,3.0,1.75,1540.0,6.0,57.19613146463404
941000.0,4.0,1.75,2320.0,8.0,57.19613146463404
3650000.0,6.0,4.75,5480.0,11.0,57.19613146463404
829900.0,4.0,3.5,3840.0,8.0,57.19613146463404
515000.0,2.0,2.5,1330.0,8.0,57.19613146463404
657500.0,4.0,1.5,1910.0,7.0,57.19613146463404
1400000.0,5.0,3.5,4010.0,9.0,57.19613146463404
835000.0,4.0,2.75,1550.0,9.0,57.19613146463404
1260000.0,4.0,2.5,3200.0,9.0,57.19613146463404
758800.0,5.0,2.25,1750.0,8.0,57.19613146463404
907000.0,3.0,1.5,1340.0,9.0,57.19613146463404
679000.0,4.0,2.75,2100.0,7.0,57.19613146463404
545000.0,3.0,1.0,1510.0,7.0,57.19613146463404
2500000.0,4.0,3.25,3960.0,12.0,57.19613146463404
600000.0,3.0,2.0,1460.0,7.0,57.19613146463404
978000.0,3.0,1.5,2390.0,9.0,57.19613146463404
613200.0,3.0,2.75,2050.0,7.0,57.19613146463404
826600.0,4.0,3.25,3230.0,7.0,57.19613146463404
441500.0,2.0,1.75,1010.0,7.0,57.19613146463404
526000.0,3.0,3.25,1220.0,8.0,57.19613146463404
1870000.0,6.0,2.75,4460.0,10.0,57.19613146463404
602000.0,2.0,1.0,1470.0,7.0,57.19613146463404
1250000.0,3.0,2.5,2710.0,10.0,57.19613146463404
515000.0,3.0,2.75,1710.0,7.0,57.19613146463404
509250.0,2.0,1.5,1480.0,7.0,57.19613146463404
510000.0,2.0,1.0,1390.0,7.0,57.19613146463404
580000.0,5.0,2.0,2600.0,6.0,57.19613146463404
815241.0,5.0,2.25,2060.0,8.0,57.19613146463404
1330000.0,3.0,2.5,2280.0,9.0,57.19613146463404
1070000.0,3.0,3.0,2940.0,9.0,57.19613146463404
450000.0,2.0,2.25,1040.0,8.0,57.19613146463404
706000.0,3.0,2.75,1900.0,7.0,57.19613146463404
700000.0,8.0,2.5,2280.0,7.0,57.19613146463404
485000.0,4.0,1.0,1620.0,7.0,57.19613146463404
514000.0,2.0,1.0,920.0,7.0,57.19613146463404
961000.0,5.0,2.75,2590.0,8.0,57.19613146463404
1540000.0,5.0,3.25,2920.0,9.0,57.19613146463404
1480000.0,3.0,2.25,3290.0,9.0,57.19613146463404
1250000.0,3.0,2.75,2780.0,10.0,57.19613146463404
540000.0,4.0,1.75,1840.0,7.0,57.19613146463404
483000.0,2.0,1.75,1240.0,7.0,57.19613146463404
503000.0,2.0,1.0,870.0,6.0,57.19613146463404
665000.0,5.0,2.75,2670.0,7.0,57.19613146463404
682000.0,2.0,1.0,890.0,7.0,57.19613146463404
1370000.0,3.0,2.5,2090.0,9.0,57.19613146463404
950000.0,4.0,2.0,2490.0,8.0,57.19613146463404
440000.0,2.0,1.75,1300.0,7.0,57.19613146463404
570000.0,3.0,1.75,1370.0,7.0,57.19613146463404
447000.0,2.0,1.0,850.0,6.0,57.19613146463404
1080000.0,4.0,2.75,2640.0,9.0,57.19613146463404
655000.0,3.0,2.0,1820.0,7.0,57.19613146463404
465000.0,2.0,1.0,1120.0,7.0,57.19613146463404
549995.0,3.0,1.0,1120.0,7.0,57.19613146463404
541000.0,3.0,1.75,1410.0,7.0,57.19613146463404
1300000.0,5.0,3.5,3700.0,8.0,57.19613146463404
620000.0,3.0,2.25,1720.0,7.0,57.19613146463404
2560000.0,4.0,2.5,5300.0,10.0,57.19613146463404
1300000.0,3.0,2.75,3340.0,10.0,57.19613146463404
1660000.0,4.0,2.25,3530.0,8.0,57.19613146463404
880000.0,4.0,2.75,3220.0,9.0,57.19613146463404
544000.0,3.0,2.5,1760.0,8.0,57.19613146463404
1110000.0,5.0,3.25,3350.0,8.0,57.19613146463404
550000.0,3.0,2.5,1840.0,7.0,57.19613146463404
1080000.0,4.0,3.0,2490.0,8.0,57.19613146463404
785000.0,4.0,1.5,2220.0,8.0,57.19613146463404
550000.0,4.0,2.0,2100.0,7.0,57.19613146463404
980000.0,4.0,1.75,2120.0,8.0,57.19613146463404
577000.0,2.0,1.0,1090.0,7.0,57.19613146463404
