price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,prop_crime_rate_per_1k
255000.0,2,1.5,920,1598,2.0,0,0,3,7,920,0,1995,0,98133,47.7081,-122.342,1110,1598,36.94287562223531
407500.0,4,2.5,1900,9075,2.0,0,0,3,7,1900,0,1988,0,98133,47.7776,-122.352,1800,8460,36.94287562223531
395000.0,3,2.25,1780,9672,1.0,0,0,3,8,1350,430,1960,0,98133,47.7774,-122.35,1860,10080,36.94287562223531
350000.0,3,1.0,1390,4820,1.0,0,0,4,7,910,480,1926,0,98133,47.704,-122.343,1320,4820,36.94287562223531
313000.0,3,1.75,1320,6205,1.0,0,0,5,7,1320,0,1948,0,98133,47.7412,-122.343,1210,6205,36.94287562223531
392500.0,3,1.75,1540,8925,1.0,0,0,4,7,1540,0,1957,0,98133,47.7762,-122.337,1620,10397,36.94287562223531
375000.0,3,1.75,1380,5060,1.0,0,0,3,7,1380,0,1986,0,98133,47.7059,-122.341,1030,5060,36.94287562223531
331000.0,2,1.0,1480,6210,1.0,0,0,3,7,1080,400,1950,0,98133,47.774,-122.351,1290,7509,36.94287562223531
467000.0,3,1.0,1660,6582,1.0,0,0,5,7,1000,660,1946,0,98133,47.7169,-122.353,1110,6584,36.94287562223531
359950.0,3,1.75,1890,9100,2.0,0,0,4,7,1890,0,1952,0,98133,47.7676,-122.339,1640,9100,36.94287562223531
515000.0,3,3.0,2440,3202,2.0,0,0,4,8,1640,800,1982,0,98133,47.7152,-122.342,2440,3200,36.94287562223531
450500.0,3,1.0,1410,9384,1.0,0,0,3,7,1410,0,1948,0,98133,47.7161,-122.33,1990,9384,36.94287562223531
255544.0,3,1.0,1360,6186,1.5,0,0,4,6,760,600,1941,0,98133,47.7503,-122.334,1610,7453,36.94287562223531
500000.0,4,2.5,3010,5040,2.0,0,0,3,8,3010,0,2006,0,98133,47.709,-122.35,1090,5040,36.94287562223531
365000.0,3,1.5,1520,8519,1.0,0,0,3,7,1520,0,1954,0,98133,47.7712,-122.339,1570,9000,36.94287562223531
400000.0,4,2.25,2420,7927,1.0,0,0,4,7,1400,1020,1973,0,98133,47.7583,-122.343,2120,7693,36.94287562223531
444950.0,3,2.5,2020,7800,1.0,0,0,4,7,1330,690,1958,0,98133,47.7368,-122.337,1870,7800,36.94287562223531
335000.0,2,1.0,1510,3844,1.0,0,0,4,7,1510,0,1923,1970,98133,47.7038,-122.348,1170,3844,36.94287562223531
435000.0,3,2.0,2040,6880,2.0,0,0,4,7,2040,0,1954,0,98133,47.7601,-122.351,1710,7597,36.94287562223531
461000.0,4,2.75,1700,7495,1.0,0,0,4,7,1200,500,1964,0,98133,47.7589,-122.354,1650,7495,36.94287562223531
500000.0,4,2.5,2040,6685,2.0,0,0,3,8,2040,0,1998,0,98133,47.7413,-122.354,1890,8253,36.94287562223531
300000.0,5,1.75,2110,8500,1.0,0,0,3,7,1100,1010,1962,0,98133,47.7737,-122.35,2020,8500,36.94287562223531
496000.0,5,1.75,2110,8500,1.0,0,0,3,7,1100,1010,1962,0,98133,47.7737,-122.35,2020,8500,36.94287562223531
415000.0,4,2.5,2000,5962,2.0,0,0,3,8,2000,0,1999,0,98133,47.7695,-122.35,1790,10500,36.94287562223531
372500.0,4,1.75,1590,10523,2.0,0,0,4,7,1590,0,1922,0,98133,47.7358,-122.342,1610,8568,36.94287562223531
518000.0,4,2.75,2440,12051,1.0,0,0,5,8,1440,1000,1966,0,98133,47.7456,-122.351,2030,8006,36.94287562223531
459500.0,3,1.75,1470,4950,1.0,0,0,3,7,1030,440,1984,0,98133,47.7325,-122.337,1100,5250,36.94287562223531
336000.0,2,1.0,1180,7200,1.0,0,0,4,6,1180,0,1949,0,98133,47.7475,-122.342,1180,7200,36.94287562223531
352500.0,4,2.0,1970,7451,1.0,0,0,3,8,1350,620,1962,0,98133,47.765,-122.335,1980,7510,36.94287562223531
225000.0,2,1.0,830,5720,1.0,0,0,4,6,830,0,1950,0,98133,47.7339,-122.339,1150,5250,36.94287562223531
465000.0,3,1.75,1410,6886,1.0,0,0,3,7,1410,0,1924,2013,98133,47.7183,-122.353,1410,6561,36.94287562223531
414950.0,4,1.75,2200,8545,1.0,0,0,4,7,1100,1100,1918,1982,98133,47.7481,-122.353,1940,9315,36.94287562223531
500000.0,4,2.5,1900,5001,1.0,0,0,3,8,1200,700,2008,0,98133,47.7289,-122.335,1950,4680,36.94287562223531
414050.0,4,2.0,1590,10331,1.5,0,0,4,7,1590,0,1956,0,98133,47.7273,-122.332,1400,9434,36.94287562223531
360000.0,3,1.75,1500,7200,1.0,0,0,3,7,1500,0,1957,0,98133,47.7748,-122.337,1650,7392,36.94287562223531
322000.0,3,1.0,1380,5864,1.0,0,0,3,7,790,590,1944,0,98133,47.7049,-122.339,1509,5864,36.94287562223531
305000.0,2,1.0,860,7250,1.0,0,0,3,6,860,0,1949,0,98133,47.7206,-122.35,1270,7250,36.94287562223531
385000.0,3,2.25,1920,4833,1.0,0,0,4,7,1060,860,1921,0,98133,47.7067,-122.352,1580,5134,36.94287562223531
290000.0,3,2.25,1650,10336,1.0,0,0,3,7,1500,150,1962,0,98133,47.7757,-122.35,1420,10260,36.94287562223531
410000.0,3,2.5,1509,1418,3.0,0,0,3,8,1509,0,2014,0,98133,47.7047,-122.34,1509,1991,36.94287562223531
247500.0,2,1.0,700,6046,1.0,0,0,3,6,700,0,1950,0,98133,47.7172,-122.34,990,6790,36.94287562223531
335000.0,4,2.25,2160,8817,1.0,0,0,3,7,1460,700,1965,0,98133,47.7595,-122.356,1880,8817,36.94287562223531
499950.0,4,2.25,2160,8817,1.0,0,0,3,7,1460,700,1965,0,98133,47.7595,-122.356,1880,8817,36.94287562223531
269000.0,3,1.5,1320,2625,2.0,0,0,3,7,1320,0,1986,0,98133,47.7316,-122.338,1230,5250,36.94287562223531
465000.0,4,2.5,2090,9702,1.0,0,0,5,7,1320,770,1965,0,98133,47.7467,-122.339,1850,7200,36.94287562223531
380000.0,3,1.75,1240,8611,1.0,0,0,4,7,1240,0,1973,0,98133,47.7175,-122.331,1700,8037,36.94287562223531
290000.0,4,2.75,2240,8162,2.0,0,0,5,7,1380,860,1946,0,98133,47.7427,-122.34,1550,8163,36.94287562223531
260000.0,2,1.5,980,1296,2.0,0,0,3,7,840,140,2001,0,98133,47.7075,-122.336,1100,1228,36.94287562223531
355300.0,3,2.5,1620,7410,1.0,0,0,5,7,1620,0,1955,0,98133,47.7708,-122.335,1450,8121,36.94287562223531
339275.0,3,1.5,1590,7260,1.0,0,0,3,7,1080,510,1964,0,98133,47.7753,-122.353,1590,7594,36.94287562223531
425000.0,4,1.75,2520,11017,1.0,0,0,4,7,1320,1200,1956,0,98133,47.7604,-122.356,1660,8775,36.94287562223531
362500.0,5,2.0,2330,8586,1.0,0,0,4,7,1270,1060,1961,0,98133,47.7671,-122.334,1550,8287,36.94287562223531
401000.0,2,1.0,1400,8220,1.0,0,0,3,7,1400,0,1949,0,98133,47.7228,-122.357,1760,8220,36.94287562223531
282150.0,2,1.0,700,5940,1.0,0,0,3,7,700,0,1948,0,98133,47.7289,-122.337,1070,5995,36.94287562223531
319950.0,3,3.25,1510,1245,3.0,0,0,3,7,1510,0,2007,0,98133,47.7293,-122.343,1510,1245,36.94287562223531
395000.0,2,1.0,1440,7808,1.0,0,0,4,7,860,580,1949,0,98133,47.7431,-122.336,1550,7682,36.94287562223531
300000.0,4,1.75,1890,9205,1.0,0,0,3,8,1260,630,1964,0,98133,47.774,-122.348,1430,6775,36.94287562223531
352000.0,3,0.75,1240,7200,1.0,0,0,3,7,1240,0,1947,0,98133,47.7298,-122.342,1210,7200,36.94287562223531
240000.0,2,1.0,590,8717,1.0,0,0,3,6,590,0,1953,0,98133,47.7343,-122.335,1370,6760,36.94287562223531
425000.0,3,1.75,1380,8182,1.0,0,0,5,7,1380,0,1942,0,98133,47.7513,-122.349,1300,8188,36.94287562223531
392500.0,3,1.0,1100,7650,1.0,0,0,3,7,1100,0,1952,0,98133,47.7219,-122.354,1430,7650,36.94287562223531
240000.0,2,1.0,870,6552,1.0,0,0,3,6,870,0,1947,0,98133,47.7188,-122.353,1500,6678,36.94287562223531
310000.0,3,1.0,1210,9730,1.0,0,0,4,7,1210,0,1953,0,98133,47.762,-122.355,1470,9730,36.94287562223531
220000.0,2,1.0,890,4804,1.0,0,0,4,7,890,0,1928,0,98133,47.7027,-122.346,1010,3844,36.94287562223531
301000.0,3,1.0,1060,9241,1.0,0,0,4,7,1060,0,1956,0,98133,47.7465,-122.339,1900,6484,36.94287562223531
325000.0,3,2.0,1750,9000,1.5,0,0,4,5,1750,0,1936,0,98133,47.7489,-122.35,1830,8100,36.94287562223531
439950.0,5,1.75,2190,7500,1.0,0,0,3,7,1290,900,1979,0,98133,47.7766,-122.355,1790,8820,36.94287562223531
423000.0,4,1.75,1940,6909,1.0,0,0,4,7,970,970,1941,0,98133,47.7108,-122.352,1460,6906,36.94287562223531
350000.0,3,3.25,1210,941,2.0,0,0,3,8,1000,210,2002,0,98133,47.7114,-122.356,1650,1493,36.94287562223531
700000.0,4,3.25,2780,7875,2.0,0,0,3,9,2780,0,2006,0,98133,47.7294,-122.352,1000,7500,36.94287562223531
405000.0,3,2.25,1660,8307,1.0,0,0,4,8,1660,0,1961,0,98133,47.7575,-122.352,2510,7800,36.94287562223531
352500.0,3,1.0,1470,8400,1.0,0,0,4,7,1470,0,1953,0,98133,47.7628,-122.354,1470,8400,36.94287562223531
348125.0,3,1.0,1400,8451,1.5,0,0,3,7,1400,0,1953,0,98133,47.7719,-122.337,1590,8433,36.94287562223531
500000.0,4,2.0,1530,7816,1.0,0,0,3,7,1530,0,1955,0,98133,47.7309,-122.332,1480,7816,36.94287562223531
310000.0,3,2.0,1310,1361,3.0,0,0,3,7,1310,0,2003,0,98133,47.7337,-122.343,1370,1608,36.94287562223531
355000.0,3,1.75,1730,7416,1.5,0,0,3,7,1730,0,1954,0,98133,47.76,-122.349,1390,6490,36.94287562223531
345000.0,3,1.0,960,3844,1.0,0,0,3,7,960,0,1972,0,98133,47.7027,-122.346,1020,3844,36.94287562223531
359000.0,3,1.75,2200,11520,1.0,0,0,4,7,2200,0,1952,0,98133,47.7659,-122.341,1690,8038,36.94287562223531
429950.0,3,1.75,1430,9750,1.0,0,0,5,7,1430,0,1962,0,98133,47.7441,-122.357,1630,9282,36.94287562223531
254922.0,2,1.0,780,8160,1.0,0,0,4,6,780,0,1953,0,98133,47.7356,-122.34,1310,8160,36.94287562223531
348000.0,3,2.5,1490,2478,3.0,0,0,3,8,1490,0,2009,0,98133,47.7236,-122.353,1270,1156,36.94287562223531
370000.0,3,2.5,1650,1793,3.0,0,0,3,8,1650,0,2007,0,98133,47.7107,-122.332,1650,1863,36.94287562223531
325000.0,3,1.5,1270,1067,3.0,0,0,3,8,1270,0,2009,0,98133,47.7236,-122.353,1090,1118,36.94287562223531
245000.0,3,1.5,1260,1270,2.0,0,0,3,7,1040,220,2005,0,98133,47.7111,-122.331,1260,1472,36.94287562223531
679950.0,3,2.5,2230,3939,2.0,0,0,3,8,2230,0,2014,0,98133,47.73,-122.335,2230,4200,36.94287562223531
318000.0,3,1.5,1240,983,3.0,0,0,3,8,1240,0,2009,0,98133,47.7235,-122.353,1240,1026,36.94287562223531
500000.0,3,2.5,1720,3012,2.0,0,0,3,9,1720,0,2011,0,98133,47.7312,-122.334,1720,7658,36.94287562223531
635000.0,4,2.5,2720,7991,2.0,0,0,3,9,2720,0,2006,0,98133,47.7168,-122.331,1590,8611,36.94287562223531
734000.0,4,2.5,2180,7204,2.0,0,0,3,8,2180,0,2014,0,98133,47.7221,-122.352,1500,7650,36.94287562223531
250000.0,2,1.5,982,846,2.0,0,0,3,8,806,176,2006,0,98133,47.7034,-122.345,1010,3844,36.94287562223531
659950.0,5,3.0,3010,7357,2.0,0,0,3,9,3010,0,2008,0,98133,47.7226,-122.33,2370,8050,36.94287562223531
680000.0,4,2.5,2440,6581,2.0,0,0,3,8,2440,0,2014,0,98133,47.7321,-122.334,1480,7432,36.94287562223531
620000.0,4,2.5,2730,9260,2.0,0,0,3,8,2730,0,2008,0,98133,47.7222,-122.331,2730,7357,36.94287562223531
212000.0,2,1.5,1020,1525,2.0,0,0,3,7,1020,0,2004,0,98133,47.704,-122.347,1020,3844,36.94287562223531
308625.0,2,2.0,1500,1408,3.0,0,0,3,7,1500,0,1999,0,98133,47.7293,-122.343,1500,1245,36.94287562223531
327000.0,3,3.0,1370,1001,3.0,0,0,3,8,1370,0,2009,0,98133,47.7302,-122.355,1399,1151,36.94287562223531
560000.0,4,3.0,2720,7570,2.0,0,0,3,9,2720,0,2008,0,98133,47.7113,-122.349,1770,5705,36.94287562223531
286308.0,2,1.5,1220,1036,3.0,0,0,3,7,1220,0,2006,0,98133,47.7348,-122.347,1210,659,36.94287562223531
357000.0,5,2.5,2990,9240,2.0,0,0,3,8,2990,0,2015,0,98133,47.7384,-122.348,1970,18110,36.94287562223531
240000.0,4,1.0,1200,2171,1.5,0,0,3,7,1200,0,1933,0,98133,47.7076,-122.342,1130,1598,36.94287562223531
380000.0,4,1.0,1200,2171,1.5,0,0,3,7,1200,0,1933,0,98133,47.7076,-122.342,1130,1598,36.94287562223531
290000.0,3,2.5,1420,3542,2.0,0,0,3,8,1310,110,2007,0,98133,47.7731,-122.343,1180,1622,36.94287562223531
378000.0,3,2.5,1650,2082,3.0,0,0,3,8,1650,0,2007,0,98133,47.7108,-122.332,1650,1965,36.94287562223531
428000.0,3,2.5,1650,2201,3.0,0,0,3,8,1650,0,2007,0,98133,47.7108,-122.333,1650,1965,36.94287562223531
320000.0,3,2.25,1200,1400,3.0,0,0,3,8,1200,0,2005,0,98133,47.7046,-122.357,1370,6552,36.94287562223531
420000.0,3,2.5,1509,1114,3.0,0,0,3,8,1509,0,2014,0,98133,47.7049,-122.34,1509,2431,36.94287562223531
300000.0,3,2.5,1330,1200,3.0,0,0,3,7,1330,0,2002,0,98133,47.7034,-122.344,1330,1206,36.94287562223531
679990.0,4,2.75,3320,8653,2.0,0,0,3,8,3320,0,2014,0,98133,47.7521,-122.334,2140,8727,36.94287562223531
722000.0,3,2.5,2230,4850,2.0,0,0,3,8,2230,0,2014,0,98133,47.7295,-122.334,2230,4513,36.94287562223531
319000.0,2,1.5,1090,847,3.0,0,0,3,8,1090,0,2009,0,98133,47.7235,-122.352,1090,1118,36.94287562223531
288000.0,3,2.5,1150,887,3.0,0,0,3,7,1150,0,2007,0,98133,47.7072,-122.356,1180,915,36.94287562223531
700000.0,3,2.5,2230,4006,2.0,0,0,3,8,2230,0,2014,0,98133,47.73,-122.335,2230,4180,36.94287562223531
400000.0,3,2.5,1910,4408,3.0,0,0,3,8,1910,0,2007,0,98133,47.7634,-122.35,1910,8154,36.94287562223531
649950.0,3,2.5,2420,6847,2.0,0,0,3,9,2420,0,2009,0,98133,47.7329,-122.356,1180,8100,36.94287562223531
370000.0,3,1.75,1496,1423,2.0,0,0,3,8,1248,248,2006,0,98133,47.715,-122.355,1460,1423,36.94287562223531
937000.0,3,1.75,2450,2691,2.0,0,0,3,8,1750,700,1915,0,98119,47.6386,-122.36,1760,3573,44.74841464580479
685000.0,3,1.0,1570,2280,2.0,0,0,3,7,1570,0,1922,0,98119,47.6413,-122.364,1580,2640,44.74841464580479
940000.0,3,1.5,2140,3600,2.0,0,0,3,9,1900,240,1925,0,98119,47.6337,-122.365,2020,4800,44.74841464580479
665000.0,2,1.0,1110,3200,1.0,0,0,3,7,1110,0,1925,0,98119,47.6338,-122.358,1170,3600,44.74841464580479
2380000.0,5,2.5,3650,9050,2.0,0,4,5,10,3370,280,1921,0,98119,47.6345,-122.367,2880,5400,44.74841464580479
615000.0,2,1.0,1540,6872,1.0,0,0,4,7,820,720,1946,0,98119,47.6454,-122.373,1420,5538,44.74841464580479
485000.0,4,2.0,1400,3600,1.0,0,0,3,7,1100,300,1900,0,98119,47.6385,-122.37,1630,2048,44.74841464580479
930000.0,4,2.5,2200,4000,2.0,0,0,5,8,1430,770,1908,0,98119,47.6402,-122.37,2100,4000,44.74841464580479
609850.0,2,2.75,1910,1369,3.0,0,0,3,9,1910,0,2002,0,98119,47.6544,-122.373,1910,1879,44.74841464580479
655000.0,3,1.0,1270,3600,1.5,0,0,3,7,1270,0,1906,0,98119,47.6368,-122.37,1710,3600,44.74841464580479
749950.0,3,1.75,1800,5700,1.0,0,0,4,8,1000,800,1941,0,98119,47.6491,-122.367,1680,5350,44.74841464580479
850000.0,3,1.0,2280,4600,1.0,0,2,3,8,1250,1030,1936,0,98119,47.6378,-122.372,1910,4000,44.74841464580479
950000.0,4,3.0,2420,4800,1.5,0,0,3,7,1520,900,1919,0,98119,47.6453,-122.358,1090,3800,44.74841464580479
1530000.0,4,3.25,3620,5131,2.0,0,3,4,11,2350,1270,1927,0,98119,47.6499,-122.37,2550,5174,44.74841464580479
1050000.0,4,3.0,2790,3600,2.0,0,0,3,8,1880,910,1905,2013,98119,47.6362,-122.363,1360,3600,44.74841464580479
460000.0,3,1.75,1400,2003,1.0,0,0,4,8,700,700,1908,2006,98119,47.6508,-122.368,1370,1281,44.74841464580479
1000000.0,5,1.0,2010,5210,1.5,0,0,3,9,1890,120,1927,0,98119,47.6501,-122.37,2330,5000,44.74841464580479
800000.0,3,2.25,1620,4500,2.0,0,0,4,8,1620,0,1926,0,98119,47.643,-122.361,1210,4320,44.74841464580479
691000.0,2,2.0,1780,3810,1.5,0,0,3,7,980,800,1922,0,98119,47.6474,-122.362,1690,3810,44.74841464580479
450000.0,2,1.0,1180,6000,1.0,0,0,3,7,1180,0,1910,0,98119,47.6531,-122.373,1600,6000,44.74841464580479
1100000.0,4,3.75,2930,3200,1.5,0,0,5,9,2130,800,1925,0,98119,47.643,-122.359,1900,4320,44.74841464580479
820000.0,4,2.25,2280,6660,1.5,0,2,3,8,1960,320,1940,1984,98119,47.6503,-122.368,1720,5336,44.74841464580479
955500.0,4,1.75,2130,5080,1.5,0,0,3,8,2130,0,1914,1993,98119,47.6427,-122.363,1900,5080,44.74841464580479
700000.0,6,3.0,2790,4550,2.5,0,0,4,8,2790,0,1907,0,98119,47.627,-122.361,2590,4550,44.74841464580479
750000.0,3,2.75,2520,5401,1.0,0,0,4,7,1360,1160,1946,0,98119,47.6452,-122.373,1800,5036,44.74841464580479
795000.0,3,3.25,2260,3727,2.0,0,0,3,8,1880,380,2003,0,98119,47.6422,-122.361,1600,4800,44.74841464580479
1330000.0,4,2.5,2440,3600,2.5,0,0,4,8,2440,0,1902,0,98119,47.6298,-122.362,2440,5440,44.74841464580479
1390000.0,3,3.0,2490,3600,2.0,0,3,4,8,1790,700,1911,0,98119,47.6313,-122.369,2490,3600,44.74841464580479
550000.0,3,3.5,1450,1091,2.0,0,0,3,8,1200,250,2007,0,98119,47.6475,-122.359,1490,3017,44.74841464580479
475000.0,5,2.5,2010,3600,1.5,0,0,3,6,1510,500,1912,0,98119,47.6522,-122.366,1780,3600,44.74841464580479
1010000.0,3,2.5,1920,4480,2.0,0,1,3,9,1920,0,1949,1997,98119,47.6472,-122.373,1790,4500,44.74841464580479
1190000.0,3,1.5,2540,2700,2.0,0,0,4,8,1630,910,1922,0,98119,47.637,-122.361,2520,5400,44.74841464580479
649950.0,3,2.5,1500,1375,2.0,0,0,3,9,1200,300,2014,0,98119,47.6451,-122.375,1680,1627,44.74841464580479
659950.0,3,2.5,1610,1246,2.0,0,1,3,9,1080,530,2014,0,98119,47.6423,-122.375,1610,1249,44.74841464580479
926300.0,3,1.5,1660,4800,2.0,0,0,3,8,1660,0,1907,0,98119,47.6352,-122.358,1690,4000,44.74841464580479
1140000.0,4,3.25,2960,4296,2.0,0,0,3,9,2190,770,2007,0,98119,47.6526,-122.372,2150,6000,44.74841464580479
819000.0,3,1.0,1300,3600,2.0,0,0,3,7,1300,0,1900,0,98119,47.6345,-122.366,2510,4800,44.74841464580479
716000.0,3,2.0,1420,3600,1.5,0,0,4,7,1420,0,1904,0,98119,47.6367,-122.364,1250,3600,44.74841464580479
1240000.0,3,1.5,1670,3852,2.0,0,3,4,8,1670,0,1928,0,98119,47.6411,-122.371,2320,4572,44.74841464580479
530000.0,2,1.0,840,3400,1.0,0,2,4,7,840,0,1924,0,98119,47.6403,-122.372,2000,4000,44.74841464580479
497000.0,3,3.0,2060,1850,2.0,0,0,3,8,1400,660,2007,0,98119,47.6543,-122.373,1910,2951,44.74841464580479
800000.0,3,2.5,1630,2640,2.0,0,0,5,8,1630,0,1919,0,98119,47.6452,-122.371,1630,3000,44.74841464580479
755000.0,6,2.0,2150,4505,1.0,0,0,3,7,1270,880,1952,0,98119,47.6514,-122.369,1740,4505,44.74841464580479
792500.0,3,1.5,1960,2400,2.0,0,0,3,8,1330,630,1911,0,98119,47.6423,-122.37,2090,4000,44.74841464580479
625000.0,2,1.0,2160,2192,1.0,0,0,5,8,1170,990,1925,0,98119,47.6364,-122.371,1150,2152,44.74841464580479
710000.0,2,1.0,1700,3040,1.5,0,0,3,8,1460,240,1914,0,98119,47.6442,-122.369,1620,3230,44.74841464580479
2400000.0,5,3.25,3410,9088,2.0,0,3,3,9,2760,650,1912,0,98119,47.6285,-122.361,3540,7100,44.74841464580479
800000.0,4,3.75,2690,4000,2.0,0,3,4,9,2120,570,1909,1989,98119,47.6418,-122.372,2830,4000,44.74841464580479
450000.0,3,2.5,1530,762,2.0,0,0,3,8,1050,480,2007,0,98119,47.642,-122.374,1610,1482,44.74841464580479
595000.0,2,1.5,870,4800,1.0,0,0,3,7,870,0,1924,0,98119,47.6509,-122.37,2090,4800,44.74841464580479
925000.0,3,3.0,2560,3600,2.0,0,0,3,10,2110,450,1994,0,98119,47.633,-122.37,2160,3600,44.74841464580479
750000.0,4,1.75,2100,3400,1.0,0,0,5,7,1100,1000,1915,0,98119,47.6429,-122.371,1890,3771,44.74841464580479
650000.0,5,1.75,1260,4500,1.5,0,0,3,7,1260,0,1926,0,98119,47.6452,-122.369,1410,4388,44.74841464580479
817000.0,3,1.5,2310,3360,1.5,0,0,3,8,1790,520,1926,0,98119,47.6431,-122.359,1930,4320,44.74841464580479
940000.0,3,1.5,1790,4800,1.5,0,0,3,8,1790,0,1912,0,98119,47.6332,-122.362,1780,3600,44.74841464580479
900000.0,3,1.5,2160,2260,2.0,0,2,5,8,1620,540,1917,0,98119,47.6321,-122.371,2570,2400,44.74841464580479
605000.0,2,1.0,910,3600,1.0,0,0,4,7,910,0,1909,0,98119,47.6341,-122.361,1720,3600,44.74841464580479
606400.0,3,3.0,1800,5000,1.5,0,2,3,8,1500,300,1929,0,98119,47.6475,-122.371,1670,5000,44.74841464580479
1250000.0,2,2.5,2310,3313,2.0,0,0,3,9,2310,0,2006,0,98119,47.6318,-122.365,2700,5670,44.74841464580479
1320000.0,4,3.0,2120,3600,2.0,0,3,4,8,1830,290,1908,1996,98119,47.6344,-122.369,2120,3600,44.74841464580479
865000.0,2,1.0,1470,5400,1.5,0,0,3,8,1470,0,1912,0,98119,47.6391,-122.36,1760,3573,44.74841464580479
1450000.0,4,2.5,3200,3600,3.0,0,3,4,9,2600,600,1997,0,98119,47.632,-122.369,2490,4080,44.74841464580479
1470000.0,6,4.5,4230,6420,2.0,0,3,4,8,2360,1870,1916,0,98119,47.6301,-122.369,3450,4085,44.74841464580479
585000.0,3,2.5,1700,1156,2.0,0,2,3,9,1320,380,2002,0,98119,47.6373,-122.369,1710,1686,44.74841464580479
825000.0,2,1.75,2050,4000,1.5,0,2,3,8,2050,0,1979,0,98119,47.6415,-122.373,1940,4000,44.74841464580479
560000.0,3,1.75,1930,6000,1.0,0,0,3,8,1130,800,1956,0,98119,47.6516,-122.375,1870,6000,44.74841464580479
1300000.0,5,1.0,1670,6400,1.5,0,0,3,8,1670,0,1919,0,98119,47.6542,-122.373,1910,2983,44.74841464580479
756000.0,4,2.25,2160,5600,1.0,0,0,5,7,1080,1080,1947,0,98119,47.6442,-122.372,1850,5150,44.74841464580479
1240000.0,3,2.5,2660,1973,3.0,0,3,3,9,1870,790,2007,0,98119,47.6264,-122.364,1640,1369,44.74841464580479
952000.0,3,3.5,2760,4500,2.0,0,0,3,9,2120,640,2004,0,98119,47.6529,-122.372,1950,6000,44.74841464580479
370000.0,2,1.5,1010,2102,2.0,0,0,3,7,1010,0,1984,0,98119,47.6374,-122.375,1480,2632,44.74841464580479
600000.0,2,1.0,1180,2160,1.0,0,1,3,7,940,240,1909,0,98119,47.6313,-122.368,2700,5400,44.74841464580479
365000.0,2,1.5,790,1123,2.0,0,0,3,8,700,90,2003,0,98119,47.651,-122.368,1370,1281,44.74841464580479
608000.0,3,2.5,1760,1472,3.0,0,0,3,8,1640,120,2006,0,98119,47.6473,-122.374,1760,5400,44.74841464580479
780000.0,4,2.0,2600,4800,1.0,0,2,3,8,1400,1200,1953,0,98119,47.637,-122.371,2050,3505,44.74841464580479
750000.0,2,1.5,1110,3600,1.0,0,0,5,7,1110,0,1904,0,98119,47.6382,-122.359,1670,5400,44.74841464580479
750000.0,3,2.0,1760,5488,1.5,0,0,3,7,1540,220,1927,0,98119,47.6479,-122.367,1760,5943,44.74841464580479
2000000.0,4,3.75,2870,4500,2.0,0,3,3,10,2510,360,2012,0,98119,47.6291,-122.363,2870,6354,44.74841464580479
783200.0,4,2.0,1590,5400,1.0,0,2,3,7,990,600,1900,0,98119,47.637,-122.367,2190,4800,44.74841464580479
595000.0,3,1.75,2060,3600,1.5,0,0,3,7,1180,880,1905,1985,98119,47.6389,-122.371,1730,2475,44.74841464580479
629950.0,3,2.5,1680,1620,2.0,0,0,3,9,1120,560,2014,0,98119,47.6425,-122.374,1610,1618,44.74841464580479
595000.0,2,1.0,980,3600,1.0,0,0,3,6,980,0,1907,0,98119,47.6366,-122.365,1690,3600,44.74841464580479
740000.0,4,1.75,2010,3600,1.5,0,0,3,7,2010,0,1902,0,98119,47.6337,-122.371,2010,3600,44.74841464580479
874000.0,3,2.5,1350,941,3.0,0,0,3,9,1350,0,2007,0,98119,47.6265,-122.364,1640,1369,44.74841464580479
1130000.0,4,2.5,2520,2600,2.0,0,0,5,8,1670,850,1925,0,98119,47.6434,-122.358,2290,3600,44.74841464580479
808250.0,3,2.0,1750,2640,1.0,0,0,3,8,1010,740,1914,2005,98119,47.6419,-122.368,1750,4560,44.74841464580479
613000.0,2,2.0,1170,1890,1.5,0,1,4,8,1170,0,1927,0,98119,47.6402,-122.371,2160,4000,44.74841464580479
472000.0,3,2.5,1180,1262,3.0,0,0,3,8,1180,0,2010,0,98119,47.6381,-122.375,1180,2632,44.74841464580479
800000.0,3,1.75,1510,3600,1.0,0,0,5,8,1230,280,1910,0,98119,47.6387,-122.363,1300,3600,44.74841464580479
636000.0,2,1.75,1230,3600,1.5,0,0,5,7,1230,0,1925,0,98119,47.6423,-122.361,1210,4500,44.74841464580479
605000.0,3,3.25,2200,2400,2.0,0,0,3,8,1740,460,1988,0,98119,47.6325,-122.371,2200,3600,44.74841464580479
1430000.0,5,4.25,3350,3600,2.0,0,0,3,10,2260,1090,2014,0,98119,47.6351,-122.364,1810,3600,44.74841464580479
700000.0,4,2.0,1930,5398,1.0,0,0,3,7,1430,500,1953,0,98119,47.646,-122.363,1910,4902,44.74841464580479
570500.0,2,1.0,1380,1800,2.0,0,0,3,7,1080,300,1954,0,98119,47.6416,-122.361,1600,3600,44.74841464580479
840500.0,3,2.0,2520,5400,1.5,0,0,4,8,1410,1110,1906,0,98119,47.6365,-122.361,1960,5400,44.74841464580479
